ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
243812_at,2.599988797,4.914752635,4.434609637,0.000108479,0.005839145,1.231566703
203710_at,-1.572627626,9.059956533,-4.434093192,0.000108637,0.005840464,1.23020271
202156_s_at,-1.872612986,8.302158301,-4.432309414,0.000109187,0.00585275,1.22549175
235600_at,-1.855148459,3.224279412,-4.431669526,0.000109385,0.005857612,1.223801891
235269_at,2.79481059,9.364730962,4.430813633,0.00010965,0.005862052,1.221541655
212014_x_at,1.504310696,11.98309731,4.430709976,0.000109682,0.005862052,1.221267924
232667_at,1.576565531,7.380861819,4.428260943,0.000110445,0.005876277,1.214801
226591_at,-2.133515785,6.496070177,-4.426424651,0.00011102,0.005876277,1.209952504
232253_at,-1.62161419,8.28609262,-4.426301501,0.000111059,0.005876277,1.209627353
209613_s_at,-4.545963885,5.092132328,-4.425599784,0.000111279,0.005876277,1.207774664
210954_s_at,2.008628847,7.157247327,4.425389147,0.000111346,0.005876277,1.207218545
214297_at,3.208529406,8.564139955,4.424709212,0.00011156,0.005877605,1.205423433
222723_at,1.908204735,6.666255754,4.424627402,0.000111586,0.005877605,1.205207446
221730_at,2.488012849,10.57718406,4.422961082,0.000112113,0.005899687,1.200808377
233483_at,-2.082126992,7.049295755,-4.42246227,0.000112271,0.005902336,1.199491577
213910_at,1.528754535,7.485781733,4.419026143,0.000113368,0.005943197,1.190421369
205297_s_at,-3.006279765,6.590473598,-4.418452603,0.000113552,0.005943263,1.188907543
220565_at,-2.156897788,4.965669599,-4.417083267,0.000113992,0.005952741,1.185293405
228007_at,-1.822554266,8.821955986,-4.415293283,0.000114571,0.005977238,1.180569343
204114_at,1.930615221,9.086075821,4.413935047,0.000115011,0.00598311,1.176984968
202947_s_at,-1.888650178,8.829974485,-4.411847939,0.000115692,0.00600709,1.171477502
1558152_at,1.933745347,10.11846346,4.410833761,0.000116024,0.006018623,1.168801458
231496_at,-3.78133657,4.545521653,-4.402306612,0.000118855,0.006124783,1.146305941
240991_at,2.271348787,12.48433222,4.40113365,0.00011925,0.006125722,1.143212176
229432_at,1.811013981,8.052437589,4.401035302,0.000119283,0.006125722,1.142952785
212097_at,2.07495974,13.44848463,4.400297566,0.000119532,0.006125722,1.141007043
205552_s_at,1.99594155,10.23918898,4.400257096,0.000119545,0.006125722,1.140900308
239832_at,-2.728620446,4.216937196,-4.397924713,0.000120336,0.006153766,1.134749179
227817_at,-2.188796735,6.897339478,-4.39709567,0.000120618,0.006157612,1.132562913
219522_at,1.982115597,9.515205893,4.395904338,0.000121025,0.006172613,1.129421392
235199_at,-2.215683238,7.690975026,-4.393309775,0.000121916,0.006198906,1.122580132
208767_s_at,1.976159802,10.52286816,4.393081908,0.000121994,0.006198906,1.121979336
243089_at,-2.740668663,3.467418132,-4.3881201,0.000123716,0.006274753,1.108898444
202747_s_at,-1.733978261,8.829400072,-4.387169031,0.000124049,0.006285803,1.106391446
204562_at,-1.890830972,8.424592763,-4.386554575,0.000124265,0.006289772,1.104771808
201469_s_at,1.511867541,8.286600896,4.386290015,0.000124357,0.006289772,1.104074469
227809_at,-1.511342275,7.477712123,-4.385270188,0.000124716,0.006299204,1.101386444
204136_at,2.073264498,11.10290019,4.385105188,0.000124774,0.006299204,1.100951552
205039_s_at,-2.190327564,9.353576666,-4.383231754,0.000125436,0.006315132,1.096013963
219215_s_at,1.646279236,10.60998123,4.382898647,0.000125554,0.006315261,1.095136075
1569642_at,1.88253835,7.460133561,4.382400515,0.000125731,0.00631834,1.093823292
219702_at,2.711688022,6.956167964,4.380108784,0.000126548,0.006353529,1.087784013
222206_s_at,1.714671476,8.692743782,4.379583927,0.000126735,0.006357116,1.086400969
220940_at,-2.167772374,10.38469191,-4.378534872,0.000127111,0.0063643,1.083636713
202838_at,-1.951596069,10.02608873,-4.376624771,0.000127799,0.006367745,1.07860393
214369_s_at,-1.879826404,7.356314488,-4.375786462,0.000128102,0.006367745,1.076395266
204348_s_at,1.529283412,9.456356772,4.375781306,0.000128104,0.006367745,1.076381682
226609_at,2.038540519,10.08445913,4.375758423,0.000128112,0.006367745,1.076321395
1556985_at,1.99057466,5.098495598,4.373343706,0.000128988,0.006404285,1.069959883
205794_s_at,-1.989882217,6.949341341,-4.372446509,0.000129316,0.006404285,1.067596413
1556462_a_at,-1.944350698,6.498672403,-4.371111375,0.000129804,0.00641105,1.064079467
203845_at,-1.592814196,10.0827855,-4.362031275,0.000133174,0.006530308,1.040166632
210151_s_at,1.545640938,8.137467395,4.360419458,0.000133781,0.006554204,1.035922857
236624_at,1.654564183,7.005238817,4.35937821,0.000134175,0.006560926,1.033181504
213703_at,-2.083477175,8.647891842,-4.359225261,0.000134233,0.006560926,1.032778836
229985_at,-3.246742299,5.329004863,-4.359041864,0.000134302,0.006560926,1.032296013
239994_at,-3.071980578,4.329374128,-4.358788512,0.000134398,0.006560926,1.031629028
201522_x_at,-1.577921783,10.39792292,-4.35681293,0.00013515,0.006585845,1.026428291
241577_at,-2.92218112,5.291630891,-4.354874237,0.000135891,0.006598448,1.021325117
219667_s_at,-4.114396507,6.541939431,-4.354490891,0.000136038,0.006599144,1.020316098
204674_at,-3.127841578,7.951953925,-4.351964425,0.000137011,0.006629295,1.013666529
209346_s_at,2.042859774,7.548478823,4.35026366,0.00013767,0.006655291,1.009190608
202158_s_at,-1.797505401,8.638637919,-4.345069248,0.000139703,0.006741608,0.995522571
231944_at,-1.631267429,8.196224708,-4.342468788,0.000140731,0.006773188,0.98868121
219561_at,1.513314392,9.777188088,4.342162825,0.000140853,0.006773188,0.98787633
214604_at,3.996671651,7.487114891,4.341347443,0.000141177,0.006782816,0.9857314
230866_at,-1.615241819,6.533369838,-4.337980232,0.000142524,0.006832727,0.976874532
226448_at,2.015056743,9.724580686,4.337398669,0.000142758,0.006832727,0.975344969
209713_s_at,1.872477074,6.531021608,4.33651179,0.000143115,0.006832727,0.97301248
237929_at,-1.627696172,3.790422736,-4.336343799,0.000143183,0.006832727,0.972570676
244441_at,2.315521964,5.855097009,4.33585578,0.00014338,0.006832727,0.971287237
212992_at,1.928228183,12.73759682,4.334903671,0.000143766,0.006839074,0.968783377
206978_at,-1.788401308,6.893803296,-4.334698444,0.000143849,0.006839074,0.968243685
229933_at,1.675522814,9.170561142,4.333748005,0.000144235,0.006839584,0.96574435
207223_s_at,1.555101049,7.606452206,4.333082177,0.000144506,0.006840744,0.963993513
204154_at,-2.594876359,6.225475343,-4.329386768,0.000146019,0.006865314,0.954277187
231329_at,-1.753060185,6.072176844,-4.329048164,0.000146159,0.006865314,0.953386981
210945_at,2.676684694,6.156437569,4.32854356,0.000146367,0.006869185,0.95206038
1563498_s_at,-1.692140304,6.256013995,-4.324659983,0.000147978,0.006932839,0.94185153
230111_at,-2.516403958,3.584965006,-4.323559777,0.000148437,0.006936591,0.938959731
235892_at,-4.039731494,4.962815906,-4.319652201,0.000150081,0.006995464,0.92869022
1569020_at,1.640948739,7.767937197,4.31871623,0.000150477,0.007002,0.926230675
1555778_a_at,3.656720009,8.919260816,4.318412867,0.000150606,0.007002029,0.925433521
243968_x_at,-2.993660722,5.93580502,-4.317685818,0.000150915,0.007010427,0.923523086
205660_at,3.20821687,9.777219233,4.317146357,0.000151144,0.007015132,0.922105609
243487_at,1.603478894,5.932545565,4.315803301,0.000151718,0.007028304,0.918576783
227899_at,-1.631590804,7.384228142,-4.314077894,0.000152457,0.007052098,0.914043676
234192_s_at,-1.751435083,7.47188351,-4.313048858,0.0001529,0.007066594,0.911340302
215785_s_at,-2.378422802,8.462759449,-4.312130662,0.000153296,0.007069215,0.908928227
215724_at,2.024441667,6.896414504,4.312019024,0.000153344,0.007069215,0.908634963
1561044_at,-1.593906696,4.040420616,-4.312018242,0.000153344,0.007069215,0.90863291
223666_at,2.578427411,7.838047541,4.3079441,0.000155114,0.007138775,0.8979316
1560119_at,-2.864286175,4.265421475,-4.307456459,0.000155327,0.007141035,0.896650881
211576_s_at,1.773179036,7.730934265,4.30669669,0.00015566,0.007141035,0.894655521
212774_at,-1.582580519,10.21005148,-4.306677502,0.000155668,0.007141035,0.894605128
231068_at,2.105071348,8.144628535,4.306026194,0.000155954,0.007145635,0.892894675
206454_s_at,2.088675166,5.774170616,4.305814479,0.000156047,0.007145635,0.892338686
203417_at,2.73538489,10.23082822,4.303524177,0.000157057,0.007173596,0.886324428
202827_s_at,1.981924506,8.240888321,4.303320206,0.000157147,0.007173596,0.885788841
211194_s_at,1.770931362,8.348205056,4.302423365,0.000157545,0.007184121,0.883433973
219557_s_at,1.539858764,7.779579005,4.292389689,0.000162059,0.00734757,0.857095221
229779_at,-2.34453944,6.283937944,-4.292365827,0.00016207,0.00734757,0.857032598
229312_s_at,-1.743415637,7.28799722,-4.291818814,0.00016232,0.007351658,0.855597045
1563900_at,2.403886279,8.806852368,4.29157959,0.000162429,0.007351658,0.854969251
221898_at,2.760713826,9.696000369,4.289315611,0.000163467,0.007384113,0.849028262
222145_at,-1.823961684,6.25335919,-4.289133463,0.000163551,0.007384113,0.848550311
228277_at,1.653497064,8.914508597,4.287759249,0.000164185,0.007391736,0.844944545
1558643_s_at,1.609830135,5.718318783,4.287670509,0.000164226,0.007391736,0.84471171
221234_s_at,-2.012629662,7.235343357,-4.287533047,0.00016429,0.007391736,0.844351043
212977_at,2.483203291,11.8682348,4.28575931,0.000165112,0.007405647,0.839697394
229821_at,-1.915584444,7.894334012,-4.284975011,0.000165477,0.007415928,0.837639807
203887_s_at,1.518718203,11.61909729,4.282687647,0.000166545,0.0074516,0.831639429
216805_at,2.286979244,6.082605728,4.281199109,0.000167244,0.007466325,0.827734955
229084_at,-2.612295151,6.604957996,-4.281104001,0.000167289,0.007466325,0.827485496
227232_at,-1.674705011,8.726763647,-4.28082468,0.00016742,0.007466325,0.826752867
235768_at,1.894836208,7.683328686,4.279377589,0.000168104,0.00747286,0.822957462
228518_at,-4.891452178,5.815759893,-4.279067192,0.00016825,0.00747286,0.822143395
1555175_a_at,1.905172917,4.813052212,4.27020643,0.000172497,0.007624304,0.798909948
1560407_at,1.879689756,6.347405632,4.269000192,0.000173083,0.007631705,0.795747929
238542_at,2.173865908,11.21257252,4.268084744,0.000173529,0.007639057,0.793348311
219454_at,1.913115651,9.720307514,4.266972996,0.000174073,0.007642387,0.790434293
205051_s_at,-1.530490305,7.864053694,-4.265561677,0.000174765,0.007656463,0.786735307
203888_at,1.585972924,10.33605793,4.262205223,0.000176422,0.007710529,0.777939302
230275_at,3.237460067,7.589993545,4.259964558,0.000177537,0.007734525,0.772068208
226473_at,2.533427387,7.715519793,4.258348459,0.000178345,0.007760358,0.767834049
232005_at,-2.507049048,3.911415014,-4.258152026,0.000178444,0.007760358,0.767319422
226219_at,-1.693118773,9.854423471,-4.257929134,0.000178556,0.007760358,0.766735482
242915_at,-2.013508544,6.970288399,-4.256939474,0.000179053,0.00776372,0.764142816
218060_s_at,1.576388521,8.89189997,4.256847392,0.000179099,0.00776372,0.763901591
209687_at,-3.690191172,9.201564181,-4.256463895,0.000179293,0.00776372,0.762896964
225502_at,-1.846330068,9.882220089,-4.256082351,0.000179485,0.00776372,0.761897473
200923_at,1.692654797,12.74135368,4.253971591,0.000180553,0.00779758,0.75636849
206032_at,1.573294775,12.90655386,4.253030737,0.000181031,0.007812056,0.753904188
239287_at,-2.711996068,6.007209463,-4.252455985,0.000181324,0.007816712,0.752398845
35974_at,-2.944824531,7.253300983,-4.252179125,0.000181465,0.007816712,0.751673734
204923_at,-2.22724031,8.281251337,-4.251977253,0.000181568,0.007816712,0.751145027
219173_at,-1.623694574,8.057706846,-4.251696945,0.000181711,0.007816718,0.750410902
205832_at,2.008506032,8.623816178,4.246474248,0.000184397,0.007888835,0.736734666
225292_at,2.297372858,9.492589067,4.244848772,0.000185242,0.007906387,0.732478931
1554503_a_at,1.605123896,6.419548257,4.241972279,0.000186745,0.007958114,0.724948746
204914_s_at,3.831834999,5.853045963,4.239173597,0.000188219,0.008010208,0.717623353
205541_s_at,-1.860088274,7.440482922,-4.238541364,0.000188553,0.008010208,0.71596867
227525_at,-1.999551108,9.579654649,-4.237911881,0.000188887,0.008015959,0.714321238
220377_at,-3.924218101,4.40308698,-4.236580128,0.000189595,0.008019507,0.710836064
240518_at,1.664473287,5.80557949,4.235622927,0.000190105,0.008032449,0.70833124
214148_at,-1.560824675,8.026569718,-4.227539066,0.00019447,0.008160111,0.687182311
205680_at,4.621587097,11.33584768,4.226785245,0.000194882,0.008165178,0.685210639
209294_x_at,1.686162152,7.212225362,4.225930284,0.00019535,0.00817822,0.682974524
240522_at,1.897232518,5.4943968,4.22541649,0.000195632,0.008183759,0.681630767
204636_at,2.721883253,10.09273344,4.223081494,0.000196918,0.008199933,0.675524377
207522_s_at,-2.836150391,8.566007363,-4.220706142,0.000198236,0.008248504,0.66931324
226771_at,-1.678098791,9.016401329,-4.218983508,0.000199196,0.008282177,0.664809352
204949_at,-1.983490677,9.414121174,-4.217998296,0.000199748,0.008298797,0.662233668
204580_at,3.298325713,11.22488836,4.214599063,0.000201662,0.0083401,0.653347961
213106_at,-2.160715645,8.342152731,-4.21442723,0.00020176,0.0083401,0.65289883
224762_at,2.030482022,10.34763622,4.214338597,0.00020181,0.0083401,0.652667165
227901_at,1.743010996,7.182083097,4.212869448,0.000202643,0.008368225,0.648827328
209392_at,-2.243795277,9.753974912,-4.212010269,0.000203133,0.00837557,0.646581878
209589_s_at,2.085062697,7.928384009,4.211750065,0.000203281,0.00837557,0.645901861
237784_at,1.536085813,5.455395301,4.208368169,0.000205219,0.00843,0.637064497
206077_at,-2.812250165,4.562081965,-4.207643847,0.000205636,0.008440804,0.635171958
203207_s_at,1.628814574,9.105433768,4.205628322,0.000206802,0.008475933,0.629906104
207390_s_at,2.124448576,9.278872871,4.202097747,0.00020886,0.00854107,0.620683378
212274_at,-1.828516918,9.690456902,-4.200345262,0.000209889,0.008563932,0.61610613
205627_at,4.836906365,9.379980811,4.199286576,0.000210513,0.008578015,0.613341205
225646_at,2.053777848,11.66410754,4.197364183,0.000211651,0.008603714,0.60832099
1557383_a_at,-1.961776422,7.383598025,-4.19484356,0.000213152,0.008651867,0.601739349
219474_at,1.974618706,8.23800465,4.191794807,0.000214981,0.008706736,0.593779944
205618_at,1.580027586,9.212321183,4.184962974,0.000219137,0.008842305,0.575948985
207060_at,1.957047786,6.441271237,4.184470897,0.00021944,0.008847221,0.57466494
220276_at,-2.839575496,4.346616415,-4.184186325,0.000219615,0.008847221,0.573922384
1570226_at,2.27890105,4.363615446,4.183018671,0.000220334,0.008854522,0.570875652
1438_at,2.064307036,8.087568799,4.182824939,0.000220454,0.008854522,0.570370172
235561_at,-1.692387314,6.274298936,-4.181582947,0.000221222,0.008874056,0.56712973
1552745_at,2.85706261,5.920360934,4.178927905,0.000222874,0.008920677,0.560203315
229383_at,-1.689298513,8.300817672,-4.177618786,0.000223693,0.008940363,0.556788502
230973_at,3.60319209,8.465906925,4.17463622,0.00022557,0.008995641,0.549009489
202887_s_at,1.896135319,13.02402825,4.172526191,0.000226907,0.009029203,0.543506999
236820_at,-1.946443101,3.631809938,-4.170176681,0.000228405,0.0090822,0.537380779
224952_at,1.51096281,10.38665013,4.169414159,0.000228893,0.009094999,0.535392725
231823_s_at,1.528785219,10.25067094,4.165201331,0.000231609,0.009182897,0.52441058
220253_s_at,1.649811651,7.35632581,4.164536538,0.00023204,0.009192907,0.522677819
243423_at,-1.979470143,6.694266949,-4.163735664,0.000232561,0.009193987,0.520590459
208202_s_at,2.040290156,6.098852835,4.162828526,0.000233153,0.009210348,0.518226254
222242_s_at,3.720666429,10.8086826,4.161921458,0.000233745,0.009214149,0.515862357
214298_x_at,-1.859874749,8.453789193,-4.16031453,0.000234799,0.00924902,0.511674871
240155_x_at,-1.678855451,7.869014981,-4.156607164,0.000237248,0.009332044,0.502015367
237443_at,1.707279548,5.73461569,4.154758873,0.000238478,0.009366961,0.497200451
222608_s_at,1.808205457,10.76656996,4.151528888,0.000240644,0.009425874,0.488787389
225288_at,1.983131775,11.17840352,4.15140449,0.000240727,0.009425874,0.488463406
1559739_at,-2.943314491,5.923466554,-4.151046868,0.000240968,0.009425874,0.487532021
203502_at,1.824892221,11.341449,4.150718048,0.00024119,0.009425874,0.486675668
209955_s_at,2.528353598,9.341138458,4.15025205,0.000241505,0.009425874,0.485462085
201208_s_at,1.529652472,8.152502713,4.150249308,0.000241507,0.009425874,0.485454944
223574_x_at,2.158248314,9.047132566,4.15002916,0.000241655,0.009425874,0.484881632
242781_at,2.01259686,5.147100707,4.148830925,0.000242467,0.009448173,0.481761306
235407_at,1.590523581,9.651750233,4.14830121,0.000242826,0.009448173,0.480381944
1552318_at,-2.215400778,6.150960155,-4.147842652,0.000243138,0.009448173,0.479187909
222285_at,-3.662163982,4.159189322,-4.147168449,0.000243597,0.009452573,0.477432414
217528_at,1.885584803,13.42951472,4.146791162,0.000243854,0.009455844,0.476450063
227735_s_at,3.052047726,11.80954175,4.14587219,0.000244482,0.009460054,0.474057407
228071_at,-1.973527031,8.628512741,-4.145433445,0.000244782,0.009464973,0.472915126
201984_s_at,1.852097807,10.83287386,4.139697665,0.000248741,0.00957065,0.457984672
1569303_s_at,2.93347047,6.674818018,4.137558883,0.000250233,0.009601033,0.452418654
229134_at,1.652396362,8.202638681,4.136545054,0.000250943,0.009621536,0.449780492
1558832_at,1.624028935,6.319937754,4.135691388,0.000251543,0.009637769,0.447559225
206398_s_at,-3.871841353,7.187796829,-4.134477357,0.000252398,0.009651936,0.444400477
235419_at,1.739525641,10.65246466,4.134212922,0.000252585,0.009651936,0.443712482
215297_at,-1.883314406,2.756616474,-4.131477562,0.000254523,0.009703879,0.436596395
223503_at,-2.144609776,6.611758385,-4.131135985,0.000254766,0.009703879,0.435707861
215118_s_at,-3.749429323,7.669357552,-4.130285683,0.000255373,0.009705557,0.433496072
208337_s_at,2.182830319,4.868280291,4.129875809,0.000255665,0.009705557,0.432429956
202458_at,2.398944054,10.91862067,4.12936602,0.00025603,0.009705557,0.431103989
230245_s_at,-2.934727084,7.283614094,-4.128570924,0.0002566,0.009715778,0.429036021
209936_at,-1.591402434,7.144874485,-4.125167508,0.000259052,0.009795062,0.420185188
240665_at,-1.952994793,7.666138529,-4.123730126,0.000260094,0.009821384,0.416447721
223058_at,-1.749792669,9.619224282,-4.123326617,0.000260388,0.009821384,0.415398581
223469_at,-1.530420741,6.848343968,-4.120866002,0.000262184,0.009864925,0.409001437
230006_s_at,-3.407415112,6.85557464,-4.1197696,0.000262988,0.009866984,0.406151306
231559_at,2.632664875,4.791125831,4.119591223,0.00026312,0.009866984,0.405687628
241469_at,-2.749098468,2.668837274,-4.119150795,0.000263444,0.009870143,0.404542787
201010_s_at,-2.419626078,11.81950608,-4.118532649,0.000263899,0.009871285,0.402936044
203788_s_at,1.919710817,7.105984052,4.118454482,0.000263956,0.009871285,0.402732869
1566040_at,-2.977670962,3.797712679,-4.116960728,0.00026506,0.009904525,0.398850432
232967_at,-1.577175984,6.188599939,-4.115445266,0.000266185,0.009927448,0.394911939
224020_at,2.517687681,5.295007219,4.113020939,0.000267993,0.009934359,0.388612187
209869_at,-2.497808315,7.419317719,-4.113004713,0.000268005,0.009934359,0.388570027
202464_s_at,1.554150845,11.67575525,4.112047652,0.000268722,0.009951157,0.386083311
210809_s_at,3.456656575,11.79187075,4.10972461,0.000270471,0.009985156,0.380048007
230197_s_at,2.064754748,4.834411166,4.109411201,0.000270708,0.009986559,0.379233832
210845_s_at,2.054724266,11.27632141,4.10817374,0.000271645,0.009994745,0.376019304
205228_at,1.609999076,7.252243772,4.107785738,0.000271939,0.009996088,0.37501145
237441_at,-2.482148946,7.116828438,-4.107631943,0.000272056,0.009996088,0.374611967
224339_s_at,-3.35223482,4.229081162,-4.107403291,0.00027223,0.009996088,0.37401805
220638_s_at,1.792499747,9.189067198,4.106222648,0.000273129,0.010019662,0.370951497
222449_at,2.240007293,11.33487814,4.106078791,0.000273239,0.010019662,0.370577863
1556467_at,-1.612028287,6.431778416,-4.103745126,0.000275024,0.010051443,0.364517218
1558875_at,1.779339071,7.550156517,4.103068028,0.000275545,0.010057014,0.362758924
213358_at,1.753604975,9.929995411,4.100576815,0.000277467,0.010092849,0.356290371
219518_s_at,-1.516547103,8.395129253,-4.100361579,0.000277634,0.010092849,0.355731549
1559340_at,1.677641033,5.823514556,4.099804335,0.000278066,0.010101842,0.354284796
220258_s_at,1.949480116,7.508258257,4.098089584,0.0002794,0.010116526,0.349833166
203126_at,1.778874255,10.87467331,4.096158478,0.00028091,0.0101446,0.344820439
202580_x_at,1.804801455,9.382786915,4.096029909,0.000281011,0.0101446,0.344486724
239645_at,-1.625184468,3.57643678,-4.092377171,0.000283889,0.010211608,0.335006771
232263_at,2.200676848,7.197071002,4.090827103,0.00028512,0.010242385,0.330984542
214453_s_at,2.445805506,10.8772613,4.090256508,0.000285574,0.010251965,0.329504019
205159_at,-1.891874686,9.587324395,-4.089309723,0.000286329,0.010267045,0.327047516
232837_at,1.549277417,7.690041751,4.087646879,0.00028766,0.010306563,0.322733505
210258_at,-3.469693793,6.074494474,-4.085954842,0.000289021,0.010347549,0.318344229
241891_at,-2.309206026,7.74025749,-4.08523522,0.000289601,0.010347549,0.316477616
1569588_x_at,1.854543771,5.262088461,4.084816873,0.00028994,0.010347549,0.315392513
234967_at,-2.229593049,3.057738869,-4.079691017,0.000294113,0.0104565,0.302099509
208937_s_at,1.982144254,12.67608803,4.076763756,0.000296523,0.010533758,0.294510141
228599_at,-3.794725967,6.165560991,-4.076552168,0.000296698,0.010533758,0.293961623
201505_at,1.672848616,11.16503776,4.075524942,0.000297549,0.010557109,0.291298759
211966_at,1.957814134,8.348293823,4.074922765,0.000298049,0.010561138,0.289737828
239305_at,1.561758745,5.529092631,4.074418509,0.000298468,0.010569142,0.288430769
232170_at,4.468362927,10.02788857,4.072332253,0.000300209,0.010596464,0.283023532
228531_at,1.837358868,12.61726066,4.071714068,0.000300727,0.010605811,0.281421435
225706_at,-1.935022761,9.324734201,-4.069979213,0.000302184,0.010637638,0.276925713
223322_at,-1.544471392,10.79881293,-4.059790263,0.000310885,0.0108611,0.250532229
216623_x_at,-5.294765677,2.341610845,-4.058894186,0.000311662,0.010881287,0.248211875
217074_at,2.033464009,5.055696025,4.057073233,0.000313246,0.010890013,0.243497013
208056_s_at,-1.67475045,7.116412663,-4.057004874,0.000313306,0.010890013,0.243320026
206760_s_at,-2.58158384,3.441402372,-4.056213581,0.000313997,0.010900177,0.241271377
229909_at,2.612242308,9.120854381,4.054266252,0.000315704,0.010938607,0.236230213
241505_at,-3.412659004,5.42841391,-4.053182174,0.000316658,0.010964726,0.23342408
221845_s_at,1.881397557,8.657834338,4.048478849,0.000320832,0.011054476,0.221251877
223149_s_at,-2.285716142,3.368771422,-4.04785622,0.000321388,0.011054476,0.2196408
240320_at,2.223794933,5.608207283,4.04736824,0.000321825,0.011054476,0.218378179
242268_at,-2.209214452,7.954714366,-4.045695288,0.000323327,0.011062528,0.214049823
234973_at,2.118030423,9.828788773,4.044185791,0.000324688,0.011081361,0.210144783
218266_s_at,1.938148484,7.625412991,4.043350856,0.000325444,0.011100209,0.20798499
230269_at,-2.749830808,5.695916236,-4.040401666,0.000328125,0.011165872,0.200357062
220609_at,-1.623025777,6.977925881,-4.040358394,0.000328165,0.011165872,0.200245151
205255_x_at,-1.754485668,10.5315312,-4.04033558,0.000328186,0.011165872,0.200186151
209162_s_at,1.57235927,7.748267011,4.040109729,0.000328392,0.011165942,0.199602062
209443_at,-2.274661836,4.944467162,-4.039297912,0.000329135,0.011172819,0.197502649
204343_at,-2.534813175,5.96483206,-4.038709212,0.000329674,0.0111734,0.1959803
204736_s_at,3.256018059,8.430935292,4.038536774,0.000329832,0.0111734,0.195534395
204033_at,1.76471515,9.967974037,4.038531107,0.000329838,0.0111734,0.195519741
220153_at,2.737174746,7.255801211,4.038226074,0.000330118,0.011175961,0.194730974
223820_at,-2.794878448,4.940986579,-4.033202784,0.000334763,0.011263477,0.181743897
204833_at,1.567946284,8.296253458,4.032602585,0.000335322,0.011273759,0.180192453
242189_at,1.72334128,7.010430998,4.032395252,0.000335515,0.011273759,0.179656537
202236_s_at,2.001425786,10.69182111,4.032092865,0.000335798,0.011273759,0.178874939
242823_at,2.320669546,4.195816992,4.03105366,0.00033677,0.011296242,0.176188962
1566471_at,-1.516586171,5.15549457,-4.029511152,0.000338217,0.011324631,0.172202474
213438_at,-2.10166547,6.282961745,-4.024729803,0.000342743,0.011447464,0.159848134
235401_s_at,-3.274863208,5.207096396,-4.022597888,0.000344781,0.011494442,0.154340865
240695_at,-1.542972942,6.649056011,-4.022342228,0.000345026,0.011495604,0.153680487
1554952_s_at,1.816852711,5.450662488,4.01845378,0.000348775,0.01159931,0.143637912
201645_at,2.031811663,12.72348812,4.016846674,0.000350336,0.011644061,0.139488076
239350_at,2.042970657,7.417258567,4.013742847,0.00035337,0.011702324,0.131474748
206828_at,-2.404516163,5.28820751,-4.013524723,0.000353585,0.011702324,0.130911669
238458_at,-1.809604574,6.296541824,-4.009364516,0.000357695,0.011767123,0.120173895
243004_at,1.887034497,6.538406955,4.007388513,0.000359663,0.011803474,0.115074789
211651_s_at,1.64070144,10.30885304,4.006547689,0.000360504,0.011823973,0.112905245
1561561_x_at,-2.531779637,4.349636942,-4.004908489,0.000362149,0.011852954,0.108676047
218546_at,-1.614529607,8.333526299,-4.003907399,0.000363157,0.01186587,0.106093435
220123_at,2.206895141,6.592263817,4.003463398,0.000363605,0.01186587,0.104948061
207345_at,2.462453035,9.132477196,4.003432129,0.000363637,0.01186587,0.104867398
209969_s_at,2.273402386,11.78786385,4.002742112,0.000364334,0.011878334,0.10308746
209205_s_at,-1.63192451,11.27915726,-4.001124441,0.000365974,0.011924694,0.09891492
228974_at,-1.573445692,7.650276711,-3.999260051,0.000367873,0.011972307,0.094106595
229450_at,2.989614276,11.39904165,3.99882787,0.000368315,0.011977589,0.092992075
209815_at,-1.504788949,8.357275186,-3.998672557,0.000368474,0.011977589,0.09259156
235400_at,-4.016762396,3.503889827,-3.9972769,0.000369904,0.011981343,0.088992676
1569872_a_at,-1.597563951,7.656484737,-3.993828972,0.000373461,0.012060828,0.08010327
213728_at,1.817051273,9.062970577,3.992244678,0.000375107,0.01210682,0.076019391
237899_at,2.018890972,8.058576136,3.987982376,0.000379569,0.012207613,0.065034623
230485_at,1.791189169,5.144301448,3.986122462,0.000381533,0.012256345,0.060242315
214146_s_at,3.255287251,6.814625641,3.985380994,0.000382318,0.012267165,0.058332007
213310_at,1.636335675,9.432425349,3.984166067,0.000383609,0.012290774,0.055202102
239190_at,1.945747865,6.667441959,3.984061743,0.00038372,0.012290774,0.054933354
214433_s_at,-2.129876962,7.946049482,-3.98356573,0.000384248,0.012300214,0.053655609
229889_at,-1.691088801,2.637041938,-3.981598066,0.000386351,0.012338627,0.048587295
242222_at,2.857649879,5.851041447,3.981276412,0.000386696,0.012342429,0.047758847
209784_s_at,1.663276215,9.587540691,3.978056354,0.000390164,0.012376239,0.039466353
205123_s_at,2.230155027,5.699687449,3.977993809,0.000390232,0.012376239,0.039305302
208079_s_at,1.531837001,9.438492063,3.977896207,0.000390337,0.012376239,0.039053984
236947_at,2.241050011,8.559138127,3.977772473,0.000390471,0.012376239,0.038735377
1554969_x_at,1.574786239,5.503127199,3.977298344,0.000390985,0.01238534,0.037514558
243611_at,2.322738384,6.722762391,3.975720726,0.000392699,0.012421705,0.033452706
210493_s_at,1.660807652,5.566655259,3.975614529,0.000392814,0.012421705,0.0331793
204948_s_at,2.415461756,11.26113161,3.973939884,0.000394642,0.012450391,0.028868174
